Alpha1	Alpha2	Alpha3
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.74728 -0.154243
0.721867 0.747257 -0.154243
0.721867 0.747257 -0.154243
0.721867 0.747257 -0.154243
0.721867 0.747257 -0.154243
0.721867 0.747257 -0.154243
0.721867 0.747257 -0.154243
0.721867 0.747257 -0.154243
0.721867 0.747257 -0.154243
0.721867 0.747257 -0.154243
0.721867 0.747257 -0.154243
0.721866 0.747235 -0.154243
0.721866 0.747235 -0.154243
0.721866 0.747235 -0.154243
0.721866 0.747235 -0.154243
0.721866 0.747235 -0.154243
0.721866 0.747212 -0.154243
0.721866 0.747212 -0.154243
0.721866 0.747212 -0.154243
0.721866 0.747212 -0.154243
0.721867 0.747189 -0.154243
